avg_temp_c,temp_variance,humidity_change,shock_g,light_events,route_deviation_km,theft_zone_risk,weather_risk,carrier_score,device_uptime,transit_time_hr,declared_value_usd,cargo_type,packaging_type,claim
18.93,0.02,12.69,1.22,0,4.82,0.43,3.67,0.997,0.979,50.9,82010.08,fresh_produce,refrigerated,0
17.44,2.61,13.98,0.95,1,3.7,3.95,2.25,0.657,0.948,49.9,43792.72,electronics_high_value,palletized,0
24.47,2.88,3.35,1.44,2,1.48,2.38,2.95,0.749,0.938,72.6,16473.03,electronics_high_value,palletized,0
18.29,5.53,7.9,2.02,0,4.2,0.29,5.17,0.78,0.936,73.6,32892.92,general_merchandise,palletized,1
13.59,3.17,4.28,2.24,1,4.31,1.56,4.22,0.677,0.939,62.0,35109.31,general_merchandise,refrigerated,0
16.59,4.53,4.21,0.68,0,1.14,6.83,4.23,0.897,0.945,45.2,53566.04,general_merchandise,standard,0
15.58,5.96,6.39,2.09,2,4.49,1.33,5.24,0.721,0.99,71.6,17069.17,general_merchandise,palletized,0
16.78,2.43,7.62,1.55,1,2.87,2.58,4.21,0.939,0.951,61.8,93797.89,general_merchandise,palletized,1
10.45,2.11,12.27,1.05,0,2.1,1.72,4.97,0.624,0.997,76.1,70562.24,pharma_cold_chain,insulated,1
7.93,0.32,13.95,0.64,1,1.48,5.17,8.48,0.539,0.928,16.2,23187.02,pharma_cold_chain,insulated,0
9.52,4.35,6.02,0.82,0,3.19,2.8,5.63,0.827,0.98,77.3,105531.17,pharma_cold_chain,insulated,0
19.43,2.15,10.08,1.38,1,3.48,1.53,5.9,0.546,0.967,95.1,33279.22,general_merchandise,refrigerated,0
14.16,0.02,4.8,1.87,0,0.97,0.86,5.77,0.653,0.953,77.3,25549.12,fresh_produce,refrigerated,0
19.12,4.44,4.77,0.08,0,5.53,4.66,5.2,0.829,0.944,15.4,58315.8,general_merchandise,standard,1
11.66,4.63,12.87,1.48,0,4.15,5.94,5.37,0.708,0.921,15.0,40434.78,electronics_high_value,standard,1
2.2,1.52,9.54,0.42,2,5.52,3.76,4.12,0.84,0.936,76.1,24969.63,pharma_cold_chain,refrigerated,1
6.25,2.52,7.82,2.19,1,0.09,5.26,3.71,0.578,0.926,83.7,33521.79,pharma_cold_chain,insulated,0
15.18,2.46,3.74,1.11,0,0.63,2.87,1.03,0.877,0.97,68.3,95457.73,general_merchandise,refrigerated,0
14.9,2.53,9.39,2.37,0,3.15,2.91,4.8,0.585,0.956,68.7,32948.48,general_merchandise,insulated,0
17.44,5.52,10.06,1.43,1,0.72,3.52,2.69,0.881,0.948,94.9,37124.41,general_merchandise,palletized,0
10.28,1.26,1.72,1.11,1,1.62,0.68,0.7,0.692,0.966,87.8,24415.64,chemicals,insulated,0
10.79,1.45,3.78,1.86,0,1.75,4.0,0.74,0.843,0.953,81.5,58410.76,pharma_cold_chain,insulated,0
16.5,3.11,8.69,2.15,0,0.83,1.0,1.82,0.68,0.977,33.1,53397.28,general_merchandise,insulated,1
11.13,6.43,10.29,1.28,0,0.89,2.09,3.12,0.581,0.951,77.6,34633.77,electronics_high_value,palletized,0
17.41,1.86,12.55,1.81,0,4.06,0.82,7.01,0.705,0.96,92.2,23310.55,fresh_produce,refrigerated,0
17.77,7.88,11.93,2.31,2,3.39,2.8,4.24,0.688,0.935,58.8,35435.2,fresh_produce,palletized,0
15.57,4.48,1.54,1.69,1,0.31,3.19,4.1,0.978,0.961,84.8,31925.02,electronics_high_value,standard,0
13.67,1.75,11.69,1.95,0,2.51,3.58,2.03,0.894,0.963,118.5,47393.1,fresh_produce,refrigerated,1
10.83,7.34,8.63,0.53,0,4.84,4.45,4.79,0.874,0.972,109.2,101024.65,general_merchandise,standard,1
18.02,2.43,17.09,2.24,1,2.05,6.24,2.81,0.738,0.993,90.9,48681.08,general_merchandise,refrigerated,1
8.24,0.4,0.99,2.39,0,2.43,1.24,3.08,0.604,0.941,67.8,30523.47,chemicals,refrigerated,0
14.62,1.7,4.39,0.89,0,3.29,4.05,3.93,0.879,0.988,102.4,74378.42,general_merchandise,insulated,0
15.62,1.5,4.09,0.69,0,8.46,1.03,6.64,0.739,0.97,69.8,88652.46,general_merchandise,insulated,1
16.82,4.12,7.51,1.8,0,0.69,3.08,2.29,0.662,0.985,67.5,26956.34,general_merchandise,palletized,0
7.76,1.7,6.41,2.06,1,2.78,0.3,4.47,0.479,0.964,70.5,50140.32,pharma_cold_chain,refrigerated,1
18.83,6.12,11.23,2.15,1,4.97,2.21,1.51,0.89,0.993,39.9,113649.88,general_merchandise,palletized,0
12.59,5.53,4.06,1.65,0,2.1,0.68,0.36,0.709,0.993,45.0,105679.86,electronics_high_value,standard,0
17.12,1.23,13.25,0.96,2,3.43,0.91,1.4,0.748,0.982,105.4,99441.47,electronics_high_value,palletized,0
18.47,5.83,7.05,1.52,2,4.04,1.55,6.32,0.796,0.928,45.9,37719.82,general_merchandise,palletized,0
13.51,5.56,2.42,1.8,0,5.67,4.79,5.39,0.83,0.947,25.7,25577.22,electronics_high_value,palletized,1
15.88,3.51,11.56,0.17,1,0.33,3.03,3.01,0.806,0.942,90.7,37416.11,general_merchandise,palletized,0
15.55,4.53,0.9,1.47,0,5.45,4.13,6.37,0.85,0.932,108.8,39943.42,electronics_high_value,standard,1
7.19,2.91,9.82,1.66,1,2.13,1.36,5.26,0.797,0.914,39.4,34436.41,pharma_cold_chain,refrigerated,0
9.12,3.14,5.48,3.29,0,4.11,1.35,1.04,0.824,0.928,118.5,27470.25,pharma_cold_chain,insulated,1
17.51,7.97,14.88,1.14,0,3.72,0.3,1.27,0.835,0.978,100.7,94973.38,electronics_high_value,standard,1
3.46,2.66,4.29,2.21,0,1.97,2.91,4.79,0.698,0.967,46.7,30468.07,pharma_cold_chain,insulated,0
17.27,3.29,16.93,0.86,1,0.92,1.47,5.68,0.688,0.949,88.5,45578.4,electronics_high_value,palletized,0
10.21,4.01,10.29,1.59,0,5.04,1.98,5.0,0.818,0.954,57.4,107949.75,general_merchandise,palletized,0
16.46,6.29,12.49,1.77,2,0.76,2.83,0.54,0.596,0.972,44.4,75546.11,general_merchandise,standard,0
10.66,3.68,11.1,1.03,1,4.45,3.67,7.8,0.556,1.0,68.9,15810.54,electronics_high_value,standard,1
19.26,8.81,10.96,0.44,1,1.98,4.72,3.82,0.941,0.99,59.7,85858.74,fresh_produce,palletized,0
16.04,1.31,13.17,1.91,0,2.98,3.48,3.82,0.953,0.938,87.0,14874.14,general_merchandise,refrigerated,0
12.7,3.01,6.14,0.84,0,3.05,4.52,6.86,0.967,0.944,102.0,48658.37,fresh_produce,refrigerated,0
16.24,3.93,7.19,1.44,1,2.25,1.46,3.61,0.704,0.952,100.4,49800.19,general_merchandise,refrigerated,0
17.59,4.57,5.01,1.87,0,2.77,2.64,5.16,0.694,0.985,29.4,29406.62,fresh_produce,refrigerated,1
3.93,1.72,7.3,0.92,1,2.96,1.2,6.0,0.743,0.961,83.4,34734.3,pharma_cold_chain,insulated,1
14.15,1.14,9.31,1.74,1,6.02,2.51,7.9,0.846,0.958,73.6,38402.33,general_merchandise,insulated,0
19.06,0.33,16.77,3.73,0,0.87,4.27,2.55,1.0,0.982,15.5,50707.37,general_merchandise,insulated,0
23.65,4.96,5.98,1.81,0,2.6,0.72,6.09,0.956,0.972,65.0,40379.57,electronics_high_value,standard,1
9.39,1.93,9.41,1.35,1,3.22,5.75,4.18,0.577,0.93,88.6,18609.51,pharma_cold_chain,insulated,1
19.0,6.37,5.93,1.19,0,3.72,3.46,5.5,0.797,0.996,48.3,153416.93,electronics_high_value,palletized,0
19.03,5.43,3.33,2.21,1,3.78,4.3,6.14,0.756,0.952,89.9,25459.24,electronics_high_value,standard,1
13.4,4.69,13.65,2.45,1,3.58,0.88,6.09,0.676,0.965,29.0,53411.35,electronics_high_value,palletized,0
12.38,3.18,6.81,2.25,1,4.53,1.31,3.46,0.917,1.0,53.7,71095.5,general_merchandise,refrigerated,0
17.23,9.5,8.87,1.47,1,0.4,5.36,0.7,0.607,0.963,85.5,30125.16,general_merchandise,standard,0
10.75,2.59,5.63,2.82,0,1.17,0.64,8.99,0.944,0.918,81.8,72920.38,pharma_cold_chain,insulated,1
15.46,1.49,1.39,2.25,0,0.4,1.01,3.73,0.776,0.981,8.0,60164.34,fresh_produce,refrigerated,0
19.37,4.18,1.87,0.83,1,1.55,2.56,5.11,0.793,0.988,80.8,51858.37,electronics_high_value,standard,1
16.88,3.78,12.36,0.99,1,3.42,4.25,2.55,0.697,0.968,45.0,9058.0,general_merchandise,standard,0
6.33,1.98,14.45,2.88,1,6.06,0.66,3.74,0.71,0.981,50.3,61888.1,pharma_cold_chain,insulated,1
13.13,7.26,7.64,0.38,1,4.81,2.01,4.76,0.839,1.0,117.8,34600.29,general_merchandise,palletized,0
15.76,0.54,16.85,2.39,0,1.44,1.65,3.84,0.801,0.915,120.2,30789.84,general_merchandise,refrigerated,0
9.01,1.19,16.71,1.61,0,4.3,2.8,2.88,0.677,0.933,93.2,32641.75,pharma_cold_chain,insulated,1
12.7,0.03,7.99,2.17,0,3.47,0.97,1.86,0.522,0.955,77.4,71594.61,pharma_cold_chain,insulated,1
17.46,0.17,10.79,1.64,0,0.3,1.37,1.5,0.83,0.926,97.7,83724.19,general_merchandise,insulated,0
18.21,3.99,1.99,1.25,3,0.57,2.55,6.28,0.917,0.959,79.7,64491.28,general_merchandise,insulated,0
7.46,0.8,19.02,3.18,1,1.69,2.28,4.79,0.789,0.971,79.1,88340.36,pharma_cold_chain,refrigerated,0
20.46,4.28,10.05,2.73,2,1.88,0.47,2.92,0.728,0.979,80.5,24178.57,electronics_high_value,standard,0
20.55,3.02,11.84,1.57,1,2.27,2.44,1.68,0.632,1.0,120.0,46170.4,fresh_produce,refrigerated,0
5.7,2.79,10.94,1.62,2,3.6,3.57,6.65,0.593,0.979,66.9,17094.48,pharma_cold_chain,insulated,0
20.78,0.23,7.71,0.9,3,2.95,1.49,1.65,0.602,0.948,25.6,36872.86,fresh_produce,refrigerated,1
8.92,0.34,10.12,1.81,0,0.16,1.8,1.39,0.889,0.984,29.9,23392.36,pharma_cold_chain,insulated,0
10.27,2.53,8.05,0.86,0,2.1,2.6,2.56,0.696,0.951,106.5,13689.99,pharma_cold_chain,refrigerated,0
16.19,6.59,12.32,1.44,1,4.85,1.84,5.79,0.593,0.955,75.7,89591.31,general_merchandise,palletized,1
17.14,4.09,12.67,0.03,0,1.58,3.59,3.83,0.694,0.988,10.9,20937.21,fresh_produce,palletized,0
6.81,1.08,7.73,1.88,1,0.57,1.5,6.42,0.803,0.961,81.6,139329.4,pharma_cold_chain,insulated,1
15.77,2.67,7.55,2.68,0,5.49,2.04,3.48,0.78,0.963,59.4,59463.44,general_merchandise,refrigerated,0
11.19,5.09,5.24,2.52,0,4.7,2.78,3.85,0.692,0.929,90.6,28144.34,general_merchandise,standard,0
16.48,0.27,10.64,2.0,2,0.95,3.99,7.27,0.595,0.993,112.7,51684.95,fresh_produce,refrigerated,1
15.13,4.64,20.09,1.94,0,8.2,0.29,5.87,0.788,0.994,34.8,31467.93,fresh_produce,palletized,1
18.06,0.19,8.97,3.19,0,1.18,1.99,8.1,0.856,0.938,131.2,38881.74,general_merchandise,insulated,1
14.67,6.42,12.84,1.67,0,6.76,2.13,3.91,0.845,0.978,75.0,65552.43,fresh_produce,palletized,1
11.15,3.64,15.9,3.17,0,4.32,1.96,1.79,0.942,0.923,76.0,62634.01,pharma_cold_chain,refrigerated,1
12.91,7.11,2.76,1.65,0,0.01,3.0,2.99,0.7,0.967,61.0,61779.57,electronics_high_value,standard,0
9.11,3.87,0.55,1.35,1,3.73,2.38,3.7,0.867,0.932,83.0,77678.41,pharma_cold_chain,insulated,1
14.85,2.81,6.01,2.4,1,1.72,2.36,2.37,0.936,0.908,42.0,34797.85,electronics_high_value,palletized,1
8.0,1.2,4.28,1.98,0,1.59,0.85,6.95,0.767,0.959,95.2,24189.12,pharma_cold_chain,insulated,1
8.01,0.8,12.13,0.68,0,6.56,3.63,2.26,0.622,0.977,91.1,29637.71,pharma_cold_chain,refrigerated,0
15.11,0.35,5.99,2.05,2,7.41,5.48,2.61,0.68,0.968,75.2,11972.01,fresh_produce,refrigerated,0
7.49,2.69,0.77,1.22,1,2.02,1.28,5.23,0.736,0.971,62.3,27737.58,pharma_cold_chain,insulated,0
9.93,4.74,8.77,0.01,0,3.57,2.39,7.27,0.551,0.953,49.4,43211.05,electronics_high_value,standard,0
16.16,6.59,10.94,1.54,0,1.45,2.98,7.04,0.752,0.942,57.3,41744.22,general_merchandise,palletized,0
14.27,4.79,3.57,0.64,0,3.67,5.05,3.92,0.742,0.939,48.1,16929.83,electronics_high_value,standard,0
19.32,4.18,4.59,0.91,2,1.0,6.26,2.1,0.979,0.949,98.1,22182.18,fresh_produce,refrigerated,0
6.28,2.51,6.85,1.88,2,2.52,0.91,2.88,0.768,0.952,49.0,44940.72,pharma_cold_chain,insulated,0
13.55,5.84,1.37,1.12,1,1.34,0.51,2.48,0.702,0.965,46.1,28745.25,general_merchandise,standard,0
16.07,0.82,15.54,1.35,0,2.6,2.15,4.8,0.563,0.987,67.8,7571.65,fresh_produce,refrigerated,1
10.12,2.49,8.1,1.05,1,0.95,1.52,4.17,0.732,0.905,96.0,15006.58,fresh_produce,palletized,1
12.0,3.89,12.54,0.51,1,2.43,1.21,5.19,0.724,0.957,93.2,37244.67,electronics_high_value,palletized,0
13.97,4.45,7.98,1.83,0,4.84,5.89,6.26,0.734,0.921,94.7,26284.13,electronics_high_value,standard,0
13.62,1.74,6.58,0.63,0,5.51,4.77,7.23,0.758,0.968,52.3,49567.12,general_merchandise,refrigerated,1
12.99,7.02,1.81,1.0,0,0.19,3.79,5.22,0.838,0.965,67.7,15206.89,chemicals,standard,0
11.91,4.44,2.03,1.03,1,3.02,4.06,2.63,0.88,0.956,85.2,10917.98,electronics_high_value,palletized,0
9.83,0.14,10.16,2.3,2,0.69,3.7,3.77,0.572,0.973,69.9,19154.03,pharma_cold_chain,refrigerated,1
15.8,6.46,1.58,2.1,2,2.63,5.91,2.43,0.709,0.96,49.3,19475.84,electronics_high_value,standard,0
16.34,2.81,8.29,0.52,0,2.5,3.78,2.03,0.843,0.946,112.0,25028.53,electronics_high_value,palletized,0
15.0,5.01,6.21,1.74,2,0.49,1.59,8.91,0.705,0.974,76.9,47801.84,general_merchandise,palletized,1
14.29,1.81,14.08,1.48,1,2.38,2.8,5.27,0.868,0.95,60.6,8284.04,pharma_cold_chain,insulated,1
17.71,5.14,1.74,2.09,2,11.25,2.18,3.64,0.954,0.966,99.1,20996.53,electronics_high_value,standard,0
14.08,6.35,22.12,2.34,1,1.01,2.59,3.19,0.701,0.954,65.8,155788.02,general_merchandise,standard,0
12.06,1.68,13.36,1.29,2,3.44,2.56,1.21,0.826,0.97,79.5,75026.64,fresh_produce,refrigerated,0
12.68,2.58,5.97,1.9,1,3.47,5.49,2.24,0.679,0.949,42.7,37554.59,electronics_high_value,standard,0
19.27,3.91,5.8,1.78,0,0.36,5.08,1.36,0.736,0.991,88.1,48049.82,general_merchandise,insulated,1
17.51,3.8,5.64,2.52,0,0.46,4.6,5.62,0.65,0.942,78.1,29240.83,fresh_produce,palletized,0
16.59,1.75,10.38,2.55,1,0.8,1.17,2.93,0.593,0.923,64.4,58785.42,general_merchandise,insulated,1
17.15,3.73,8.24,0.64,0,3.02,1.76,2.79,0.732,0.97,60.3,14210.32,fresh_produce,refrigerated,1
13.83,2.89,7.68,0.38,0,0.13,0.55,6.0,0.765,0.938,15.0,27440.21,chemicals,palletized,1
15.92,6.44,11.37,1.54,1,7.34,3.87,4.03,0.756,0.993,36.6,40078.35,electronics_high_value,standard,1
19.64,0.66,6.88,1.66,0,4.38,3.85,3.43,0.866,0.943,64.0,140812.94,fresh_produce,refrigerated,0
10.46,0.25,3.87,2.71,0,0.14,0.83,1.39,0.854,0.966,140.3,84491.98,pharma_cold_chain,insulated,0
17.39,5.16,4.21,0.61,0,1.05,4.09,0.68,0.894,0.971,63.0,58799.13,fresh_produce,refrigerated,0
14.84,2.36,4.08,1.35,0,0.92,6.63,3.7,0.794,0.991,84.1,144342.38,pharma_cold_chain,insulated,0
16.41,5.15,8.73,1.76,2,5.11,2.13,0.91,0.554,0.987,80.2,14638.11,general_merchandise,standard,1
21.69,7.85,4.49,0.68,0,8.65,1.26,1.34,0.933,0.971,106.0,41974.78,electronics_high_value,standard,0
11.81,0.92,5.5,3.48,3,5.68,4.99,2.24,0.55,0.943,98.7,56327.03,chemicals,insulated,0
15.53,6.99,16.33,2.81,0,4.61,4.28,3.83,0.668,0.995,41.4,34986.43,electronics_high_value,standard,0
13.49,5.59,0.92,1.53,1,4.72,2.79,4.63,0.649,0.939,102.2,16776.83,general_merchandise,palletized,1
5.16,4.3,12.46,1.47,0,0.43,4.28,2.3,0.948,0.969,61.7,46791.92,pharma_cold_chain,refrigerated,0
13.9,4.38,5.82,2.18,0,1.29,1.8,2.09,0.891,1.0,94.3,15523.85,fresh_produce,palletized,0
2.34,1.92,3.08,2.09,0,2.71,4.96,3.86,0.546,0.956,122.9,30385.25,pharma_cold_chain,insulated,0
14.28,7.36,8.61,1.98,1,3.34,1.57,2.99,0.863,0.987,95.7,150673.48,fresh_produce,palletized,0
20.52,6.07,4.68,1.43,1,4.09,4.55,1.54,0.537,0.99,16.8,108727.35,electronics_high_value,palletized,0
14.92,3.55,11.56,1.65,1,1.46,3.09,4.07,0.608,0.971,74.5,36409.07,fresh_produce,refrigerated,1
17.89,4.78,10.15,2.9,0,1.87,1.17,2.16,0.746,0.915,103.4,60523.6,general_merchandise,insulated,0
13.48,2.12,10.68,2.29,0,1.92,5.07,3.63,0.769,0.994,36.5,22922.28,general_merchandise,palletized,1
14.09,1.69,2.46,2.15,0,5.77,3.02,0.83,0.811,0.934,58.4,75185.06,general_merchandise,insulated,0
18.48,2.76,7.58,1.5,0,2.29,3.99,5.8,0.876,0.948,54.6,45380.48,electronics_high_value,palletized,1
7.09,1.53,1.21,0.7,2,0.73,4.24,6.27,0.725,0.934,81.0,45404.77,pharma_cold_chain,insulated,0
18.33,1.7,3.24,2.38,2,4.96,2.76,4.2,0.704,0.972,105.0,36983.05,fresh_produce,refrigerated,0
7.97,3.9,6.23,2.55,0,0.8,3.37,3.68,0.695,0.944,88.0,68584.78,pharma_cold_chain,refrigerated,1
14.12,2.5,9.89,2.11,0,0.6,5.1,5.15,0.9,0.949,43.9,21281.89,electronics_high_value,standard,0
22.74,6.86,2.91,1.05,2,0.82,2.84,5.16,0.904,0.947,80.1,17018.1,electronics_high_value,standard,0
16.0,9.38,14.09,1.97,0,0.45,3.17,1.36,0.864,0.937,68.6,33228.82,electronics_high_value,standard,0
14.59,0.32,4.35,1.05,1,7.73,4.98,4.24,0.726,0.992,134.4,16054.75,pharma_cold_chain,refrigerated,1
15.09,2.41,2.82,1.1,0,4.24,6.6,5.63,0.598,0.982,119.9,35109.38,general_merchandise,insulated,0
8.15,2.34,4.8,2.89,0,4.46,2.39,8.48,0.764,0.941,80.2,23771.82,pharma_cold_chain,insulated,1
17.42,2.42,10.05,1.5,0,4.52,2.94,9.12,0.686,0.958,53.1,22384.02,electronics_high_value,standard,1
13.1,1.52,10.34,3.29,1,5.0,3.0,1.9,0.75,0.986,17.6,147339.37,pharma_cold_chain,refrigerated,1
16.0,4.11,10.55,1.77,0,3.29,0.61,3.46,0.767,0.969,102.5,18031.03,electronics_high_value,palletized,1
11.94,2.91,8.76,2.42,2,1.71,2.83,4.37,0.745,0.975,81.8,33564.26,general_merchandise,standard,0
16.42,3.91,6.59,2.46,3,0.8,0.76,4.14,0.58,0.981,40.8,35774.88,general_merchandise,refrigerated,1
15.9,4.36,8.55,0.12,0,2.0,5.01,3.99,0.735,0.96,111.2,153108.46,general_merchandise,refrigerated,0
15.93,2.59,10.45,0.91,0,2.66,2.48,3.32,0.643,0.967,132.7,10378.36,chemicals,refrigerated,0
19.49,4.12,22.35,2.33,2,0.69,2.92,3.41,0.894,0.979,57.8,45306.99,electronics_high_value,palletized,0
11.36,1.43,5.47,0.36,0,1.36,3.86,5.91,0.767,0.905,86.8,19083.79,pharma_cold_chain,refrigerated,1
13.9,3.48,10.2,2.27,1,1.93,3.39,3.77,0.559,0.94,82.2,1898.94,general_merchandise,palletized,1
13.21,4.7,12.86,0.38,1,2.46,1.1,4.89,0.563,0.949,51.5,203961.62,general_merchandise,palletized,1
14.07,6.05,2.83,1.44,0,6.76,4.44,5.95,0.684,0.968,76.7,55738.89,electronics_high_value,palletized,0
21.4,4.68,7.96,1.8,0,1.74,4.55,4.43,0.828,0.971,86.1,47605.23,electronics_high_value,palletized,0
5.95,2.27,9.1,1.77,0,2.78,1.3,4.89,0.691,0.95,35.7,25817.84,pharma_cold_chain,insulated,0
6.35,2.96,18.52,1.56,1,6.1,4.1,4.79,0.533,0.927,53.1,30395.37,pharma_cold_chain,insulated,1
18.31,4.11,7.36,0.04,1,3.77,1.35,2.87,0.766,0.951,62.9,13814.36,electronics_high_value,standard,1
17.34,5.38,12.98,3.35,0,0.5,2.86,2.77,0.724,0.947,85.6,100494.33,electronics_high_value,standard,0
2.88,2.71,5.79,0.75,0,2.41,2.16,7.86,0.915,0.972,67.7,19913.41,pharma_cold_chain,refrigerated,0
18.12,1.32,6.69,1.06,0,7.92,0.94,5.93,0.751,0.955,42.4,181899.2,electronics_high_value,standard,1
19.78,1.33,11.64,2.96,0,1.89,2.59,5.56,0.846,0.947,68.5,39664.0,chemicals,refrigerated,0
19.42,3.8,2.06,1.35,0,3.08,3.89,4.88,0.812,0.959,44.5,12764.46,electronics_high_value,standard,0
12.48,4.82,6.43,0.61,1,3.02,1.44,1.95,0.695,0.992,56.4,50732.72,electronics_high_value,palletized,0
14.87,3.4,8.25,2.54,1,3.27,3.18,3.71,0.731,0.993,126.6,102662.1,general_merchandise,insulated,1
15.54,5.2,4.14,1.03,0,2.99,2.17,8.44,0.901,1.0,76.5,96307.56,general_merchandise,standard,0
14.96,1.45,5.16,2.08,2,3.29,1.0,2.33,0.85,0.962,84.5,19054.66,fresh_produce,refrigerated,1
22.74,6.17,6.84,0.07,2,1.47,1.36,2.54,1.0,0.94,68.1,28139.48,general_merchandise,standard,0
15.34,4.45,6.74,1.51,1,2.85,2.12,2.58,0.781,0.992,105.9,35472.39,fresh_produce,palletized,0
9.28,0.33,16.36,2.08,2,4.3,1.45,0.73,0.697,0.927,94.8,28464.34,pharma_cold_chain,insulated,0
18.19,2.94,8.07,2.19,1,3.47,7.98,5.91,0.713,0.959,71.3,30913.22,fresh_produce,refrigerated,1
14.31,1.0,0.72,2.39,1,2.81,1.18,2.88,0.763,0.955,101.2,22527.83,fresh_produce,refrigerated,1
13.99,6.59,7.23,2.22,0,2.87,3.73,6.03,0.743,0.946,59.5,46535.07,electronics_high_value,standard,1
6.21,1.23,12.95,2.39,1,6.23,1.68,4.68,0.63,0.963,25.0,21659.97,pharma_cold_chain,refrigerated,1
19.76,4.96,10.89,2.26,0,4.1,2.25,1.94,0.763,0.968,86.4,26563.29,electronics_high_value,standard,1
7.39,1.84,4.55,2.47,1,2.56,4.75,4.09,0.796,0.964,67.2,87345.36,pharma_cold_chain,insulated,1
10.07,0.19,12.69,2.88,0,1.08,2.47,0.67,0.781,0.971,94.4,32384.26,pharma_cold_chain,refrigerated,0
13.86,1.35,3.55,0.58,1,0.79,1.43,2.99,0.768,0.936,62.8,20435.7,fresh_produce,refrigerated,0
14.86,4.99,17.25,0.68,1,0.68,5.54,6.2,0.674,0.972,89.5,104526.61,fresh_produce,palletized,0
17.5,2.23,9.26,1.36,1,0.8,1.53,6.32,0.875,0.942,87.5,7665.03,general_merchandise,refrigerated,0
17.54,8.67,4.68,0.68,1,3.86,0.96,0.61,0.781,0.978,48.1,51900.42,electronics_high_value,standard,1
2.51,3.02,9.45,3.25,2,0.29,3.53,2.51,0.846,0.945,78.1,30215.87,pharma_cold_chain,insulated,0
14.87,6.38,10.52,3.82,1,1.71,2.87,7.57,0.72,0.991,53.6,47672.12,electronics_high_value,standard,1
17.54,5.2,6.89,2.55,0,0.4,1.6,4.81,0.936,0.972,86.2,21286.7,electronics_high_value,palletized,1
13.97,0.01,7.22,2.23,0,4.28,2.16,0.91,0.812,0.951,94.2,24065.77,general_merchandise,insulated,1
12.57,4.09,14.32,1.36,2,7.21,2.19,1.95,0.617,0.942,75.4,17459.01,general_merchandise,insulated,0
20.2,1.59,0.89,1.64,2,1.19,3.46,3.43,1.0,1.0,90.3,55684.59,fresh_produce,refrigerated,1
16.97,2.89,9.46,1.67,1,0.56,1.59,7.74,0.827,1.0,52.9,57923.56,fresh_produce,refrigerated,0
18.17,0.89,3.95,1.46,1,5.98,1.03,5.62,0.836,0.961,85.7,39035.38,fresh_produce,refrigerated,1
17.94,3.82,18.47,0.81,1,1.72,3.82,4.91,0.862,0.966,93.0,56264.76,chemicals,insulated,1
17.93,6.09,2.13,1.67,0,1.96,2.64,7.75,0.744,0.985,79.1,45741.2,fresh_produce,palletized,1
16.72,5.25,6.5,0.94,0,5.67,2.61,8.23,0.85,0.977,99.0,31007.9,electronics_high_value,standard,1
17.33,1.27,0.07,0.71,0,5.78,1.46,2.02,0.595,0.934,103.4,103097.42,general_merchandise,insulated,0
18.47,4.95,12.0,2.45,1,1.57,3.35,2.5,0.576,0.967,70.1,50986.98,general_merchandise,palletized,1
10.25,4.93,9.72,2.36,1,5.35,4.19,2.63,0.741,0.899,74.0,25468.98,pharma_cold_chain,refrigerated,1
12.69,0.91,15.6,0.45,2,2.84,2.31,5.88,0.71,0.963,62.0,16754.32,fresh_produce,refrigerated,1
19.79,3.96,2.84,2.32,1,3.29,3.2,5.33,0.861,0.966,60.1,20267.41,general_merchandise,palletized,1
17.01,5.42,4.51,1.64,0,0.17,1.09,4.07,0.627,0.953,86.3,92885.72,general_merchandise,palletized,0
10.55,6.6,2.93,1.7,0,3.94,4.54,4.27,0.673,0.968,91.5,54379.9,fresh_produce,palletized,0
17.34,7.42,12.76,2.62,0,1.98,3.08,2.91,0.443,0.991,72.2,37331.05,electronics_high_value,palletized,0
14.75,1.49,10.79,1.14,2,2.35,1.56,1.88,0.87,0.982,53.2,52786.13,fresh_produce,refrigerated,0
15.06,1.02,0.45,1.07,1,4.66,0.46,2.75,0.863,0.982,82.1,21619.06,fresh_produce,refrigerated,0
4.65,0.99,14.6,2.31,0,0.83,2.19,3.53,0.588,0.942,50.8,197143.56,pharma_cold_chain,refrigerated,0
20.05,6.14,11.07,1.69,1,0.39,2.89,5.25,0.758,1.0,28.0,89742.47,electronics_high_value,standard,0
3.65,2.93,0.63,1.2,0,4.14,1.67,2.88,0.847,0.964,97.1,25935.17,pharma_cold_chain,refrigerated,0
18.04,1.97,0.6,2.28,0,0.14,3.62,1.35,0.706,0.97,41.2,44722.37,general_merchandise,refrigerated,1
11.21,6.18,11.76,2.8,3,4.32,0.87,4.32,0.69,1.0,69.3,42316.27,fresh_produce,palletized,0
16.98,2.69,4.3,1.92,1,1.99,1.93,3.36,0.91,0.963,64.9,7945.36,general_merchandise,refrigerated,0
11.59,6.74,9.67,0.97,1,0.36,3.09,4.99,0.872,0.976,62.0,17799.01,electronics_high_value,standard,1
12.35,0.12,14.92,1.07,0,0.05,3.48,5.17,0.73,0.989,60.8,47657.84,pharma_cold_chain,refrigerated,0
15.49,5.84,12.52,1.85,2,0.04,1.79,4.45,0.823,0.953,97.3,37030.54,general_merchandise,palletized,1
12.69,3.65,8.84,1.89,1,3.93,1.52,8.7,0.835,0.955,23.3,10544.24,fresh_produce,refrigerated,0
14.64,5.54,2.77,2.89,1,2.53,2.65,2.12,0.788,0.935,74.4,9752.65,general_merchandise,standard,0
